country,log_type,date
Antigua and Barbuda,Introduction / extension of measures,09/08/2020
Antigua and Barbuda,Introduction / extension of measures,10/08/2020
Antigua and Barbuda,Introduction / extension of measures,03/09/2020
Antigua and Barbuda,Introduction / extension of measures,04/09/2020
Antigua and Barbuda,Introduction / extension of measures,11/09/2020
Antigua and Barbuda,Introduction / extension of measures,15/09/2020
Antigua and Barbuda,Introduction / extension of measures,16/09/2020
Antigua and Barbuda,Introduction / extension of measures,16/09/2020
Antigua and Barbuda,Introduction / extension of measures,16/09/2020
Antigua and Barbuda,Introduction / extension of measures,16/09/2020
Antigua and Barbuda,Introduction / extension of measures,16/09/2020
Antigua and Barbuda,Introduction / extension of measures,16/09/2020
Antigua and Barbuda,Introduction / extension of measures,23/09/2020
Antigua and Barbuda,Introduction / extension of measures,25/09/2020
Antigua and Barbuda,Introduction / extension of measures,26/09/2020
Antigua and Barbuda,Introduction / extension of measures,02/10/2020
Antigua and Barbuda,Introduction / extension of measures,03/10/2020
Antigua and Barbuda,Phase-out measure,14/10/2020
Antigua and Barbuda,Phase-out measure,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,14/10/2020
Antigua and Barbuda,Introduction / extension of measures,17/10/2020
Antigua and Barbuda,Introduction / extension of measures,17/10/2020
Antigua and Barbuda,Introduction / extension of measures,22/10/2020
Antigua and Barbuda,Introduction / extension of measures,23/10/2020
Antigua and Barbuda,Introduction / extension of measures,23/10/2020
Antigua and Barbuda,Introduction / extension of measures,28/10/2020
Antigua and Barbuda,Introduction / extension of measures,01/11/2020
Antigua and Barbuda,Introduction / extension of measures,05/11/2020
Antigua and Barbuda,Introduction / extension of measures,12/11/2020
Antigua and Barbuda,Introduction / extension of measures,19/11/2020
Antigua and Barbuda,Introduction / extension of measures,20/11/2020
Antigua and Barbuda,Introduction / extension of measures,26/11/2020
Antigua and Barbuda,Introduction / extension of measures,26/11/2020
Antigua and Barbuda,Phase-out measure,30/11/2020
Antigua and Barbuda,Introduction / extension of measures,30/11/2020
Antigua and Barbuda,Phase-out measure,09/12/2020
Antigua and Barbuda,Phase-out measure,31/12/2020
Antigua and Barbuda,Phase-out measure,31/12/2020
Argentina,Introduction / extension of measures,17/02/2020
Argentina,Introduction / extension of measures,11/03/2020
Argentina,Introduction / extension of measures,12/03/2020
Argentina,Introduction / extension of measures,12/03/2020
Argentina,Introduction / extension of measures,12/03/2020
Argentina,Introduction / extension of measures,15/03/2020
Argentina,Introduction / extension of measures,16/03/2020
Argentina,Introduction / extension of measures,16/03/2020
Argentina,Introduction / extension of measures,16/03/2020
Argentina,Introduction / extension of measures,17/03/2020
Argentina,Introduction / extension of measures,18/03/2020
Argentina,Introduction / extension of measures,19/03/2020
Argentina,Introduction / extension of measures,19/03/2020
Argentina,Introduction / extension of measures,19/03/2020
Argentina,Introduction / extension of measures,19/03/2020
Argentina,Introduction / extension of measures,20/03/2020
Argentina,Introduction / extension of measures,20/03/2020
Argentina,Introduction / extension of measures,23/03/2020
Argentina,Introduction / extension of measures,24/03/2020
Argentina,Introduction / extension of measures,25/03/2020
Argentina,Introduction / extension of measures,26/03/2020
Argentina,Introduction / extension of measures,26/03/2020
Argentina,Introduction / extension of measures,26/03/2020
Argentina,Introduction / extension of measures,28/03/2020
Argentina,Introduction / extension of measures,29/03/2020
Argentina,Introduction / extension of measures,31/03/2020
Argentina,Introduction / extension of measures,31/03/2020
Argentina,Introduction / extension of measures,31/03/2020
Argentina,Introduction / extension of measures,31/03/2020
Argentina,Introduction / extension of measures,31/03/2020
Argentina,Introduction / extension of measures,31/03/2020
Argentina,Introduction / extension of measures,01/04/2020
Argentina,Phase-out measure,01/04/2020
Argentina,Introduction / extension of measures,01/04/2020
Argentina,Introduction / extension of measures,03/04/2020
Argentina,Introduction / extension of measures,03/04/2020
Argentina,Introduction / extension of measures,11/04/2020
Argentina,Introduction / extension of measures,13/04/2020
Argentina,Introduction / extension of measures,13/04/2020
Argentina,Introduction / extension of measures,13/04/2020
Argentina,Introduction / extension of measures,14/04/2020
Argentina,Introduction / extension of measures,16/04/2020
Argentina,Introduction / extension of measures,17/04/2020
Argentina,Introduction / extension of measures,19/04/2020
Argentina,Introduction / extension of measures,24/04/2020
Argentina,Introduction / extension of measures,25/04/2020
Argentina,Introduction / extension of measures,26/04/2020
Argentina,Introduction / extension of measures,26/04/2020
Argentina,Introduction / extension of measures,26/04/2020
Argentina,Introduction / extension of measures,27/04/2020
Argentina,Introduction / extension of measures,29/04/2020
Argentina,Introduction / extension of measures,30/04/2020
Argentina,Introduction / extension of measures,05/05/2020
Argentina,Introduction / extension of measures,08/05/2020
Argentina,Introduction / extension of measures,08/05/2020
Argentina,Introduction / extension of measures,10/05/2020
Argentina,Phase-out measure,12/05/2020
Argentina,Introduction / extension of measures,14/05/2020
Argentina,Introduction / extension of measures,14/05/2020
Argentina,Introduction / extension of measures,16/05/2020
Argentina,Introduction / extension of measures,18/05/2020
Argentina,Introduction / extension of measures,25/05/2020
Argentina,Introduction / extension of measures,26/05/2020
Argentina,Introduction / extension of measures,29/05/2020
Argentina,Introduction / extension of measures,01/06/2020
Argentina,Phase-out measure,04/06/2020
Argentina,Introduction / extension of measures,07/06/2020
Argentina,Phase-out measure,07/06/2020
Argentina,Phase-out measure,08/06/2020
Argentina,Phase-out measure,08/06/2020
Argentina,Introduction / extension of measures,09/06/2020
Argentina,Introduction / extension of measures,20/06/2020
Argentina,Introduction / extension of measures,20/06/2020
Argentina,Introduction / extension of measures,27/06/2020
Argentina,Introduction / extension of measures,27/06/2020
Argentina,Introduction / extension of measures,27/06/2020
Argentina,Introduction / extension of measures,27/06/2020
Argentina,Introduction / extension of measures,27/06/2020
Argentina,Introduction / extension of measures,27/06/2020
Argentina,Introduction / extension of measures,27/06/2020
Argentina,Introduction / extension of measures,27/06/2020
Argentina,Introduction / extension of measures,08/07/2020
Argentina,Introduction / extension of measures,08/07/2020
Argentina,Introduction / extension of measures,08/07/2020
Argentina,Introduction / extension of measures,08/07/2020
Argentina,Introduction / extension of measures,08/07/2020
Argentina,Introduction / extension of measures,08/07/2020
Argentina,Introduction / extension of measures,20/07/2020
Argentina,Introduction / extension of measures,20/07/2020
Argentina,Phase-out measure,20/07/2020
Argentina,Introduction / extension of measures,20/07/2020
Argentina,Introduction / extension of measures,20/07/2020
Argentina,Phase-out measure,20/07/2020
Argentina,Phase-out measure,20/07/2020
Argentina,Introduction / extension of measures,20/07/2020
Argentina,Phase-out measure,20/07/2020
Argentina,Phase-out measure,21/07/2020
Argentina,Phase-out measure,21/07/2020
Argentina,Phase-out measure,21/07/2020
Argentina,Phase-out measure,22/07/2020
Argentina,Phase-out measure,22/07/2020
Argentina,Phase-out measure,25/07/2020
Argentina,Phase-out measure,27/07/2020
Argentina,Phase-out measure,27/07/2020
Argentina,Introduction / extension of measures,29/07/2020
Argentina,Phase-out measure,29/07/2020
Argentina,Introduction / extension of measures,31/07/2020
Argentina,Phase-out measure,03/08/2020
Argentina,Introduction / extension of measures,13/08/2020
Argentina,Introduction / extension of measures,14/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,17/08/2020
Argentina,Introduction / extension of measures,25/08/2020
Argentina,Introduction / extension of measures,29/08/2020
Argentina,Phase-out measure,29/08/2020
Argentina,Introduction / extension of measures,31/08/2020
Argentina,Phase-out measure,31/08/2020
Argentina,Introduction / extension of measures,01/09/2020
Argentina,Introduction / extension of measures,01/09/2020
Argentina,Introduction / extension of measures,13/09/2020
Argentina,Introduction / extension of measures,14/09/2020
Argentina,Introduction / extension of measures,23/09/2020
Argentina,Introduction / extension of measures,23/09/2020
Argentina,Introduction / extension of measures,23/09/2020
Argentina,Phase-out measure,23/09/2020
Argentina,Phase-out measure,20/10/2020
Argentina,Phase-out measure,30/10/2020
Argentina,Introduction / extension of measures,30/10/2020
Argentina,Introduction / extension of measures,30/10/2020
Argentina,Introduction / extension of measures,30/10/2020
Argentina,Introduction / extension of measures,08/11/2020
Argentina,Introduction / extension of measures,08/11/2020
Argentina,Introduction / extension of measures,26/11/2020
Armenia,Introduction / extension of measures,31/01/2020
Armenia,Introduction / extension of measures,24/02/2020
Armenia,Introduction / extension of measures,02/03/2020
Armenia,Introduction / extension of measures,10/03/2020
Armenia,Introduction / extension of measures,11/03/2020
Armenia,Introduction / extension of measures,13/03/2020
Armenia,Introduction / extension of measures,14/03/2020
Armenia,Introduction / extension of measures,16/03/2020
Armenia,Introduction / extension of measures,16/03/2020
Armenia,Introduction / extension of measures,16/03/2020
Armenia,Introduction / extension of measures,16/03/2020
Armenia,Introduction / extension of measures,16/03/2020
Armenia,Introduction / extension of measures,16/03/2020
Armenia,Introduction / extension of measures,23/03/2020
Armenia,Introduction / extension of measures,23/03/2020
Armenia,Introduction / extension of measures,23/03/2020
Armenia,Introduction / extension of measures,23/03/2020
Armenia,Introduction / extension of measures,23/03/2020
Armenia,Introduction / extension of measures,24/03/2020
